25.ring1,-71.87738759,45.38019948,Sherbrooke,24073,Quebec,NDP-New Democratic Party,-71.901833,45.40629195
25.ring1,-71.8803479,45.3805298,Sherbrooke,24073,Quebec,NDP-New Democratic Party,-71.901833,45.40629195
25.ring1,-71.88182702,45.38570783,Sherbrooke,24073,Quebec,NDP-New Democratic Party,-71.901833,45.40629195
25.ring1,-71.85730584,45.38570856,Sherbrooke,24073,Quebec,NDP-New Democratic Party,-71.901833,45.40629195
25.ring1,-71.8574532,45.39566467,Sherbrooke,24073,Quebec,NDP-New Democratic Party,-71.901833,45.40629195
25.ring1,-71.81892855,45.39485692,Sherbrooke,24073,Quebec,NDP-New Democratic Party,-71.901833,45.40629195
25.ring1,-71.81883312,45.39973646,Sherbrooke,24073,Quebec,NDP-New Democratic Party,-71.901833,45.40629195
25.ring1,-71.80623641,45.39997105,Sherbrooke,24073,Quebec,NDP-New Democratic Party,-71.901833,45.40629195
25.ring1,-71.80255477,45.40827341,Sherbrooke,24073,Quebec,NDP-New Democratic Party,-71.901833,45.40629195
25.ring1,-71.81948842,45.40815504,Sherbrooke,24073,Quebec,NDP-New Democratic Party,-71.901833,45.40629195
